txHash,blockTimeUnix,changeType,ISC Balance Change,prevBalance,newBalance
3y9yNNMj2EMkH2rgHyxQkPTXiW86U7zXfq6ig2cjGhJMijzZzAmkKRYxYb47kaEd41GTFbqsy3ztXmBFKEKFJBW6,1679198115,dec,0.06,0.99,1.05
36V6sLBLNhdhS61EWmDx13pimjHre7aR21TrKGKk4d8Q2ADgfrVAiFrih1CND7WxrVbv6FsXPieaByKQsfS87xpm,1679113652,inc,0.99,0,0.99
4XAn6hgTwMt3m6BoQuMU81naF7XrKGYKAAruCaoX8AcQjZLT9awv1auZ3hr7KqkMQvPvsMGjG6566PejAiaAYqx9,1679113566,inc,0,0,0
