
Pkyx2mJbHZXYjd2YneXWriUxL4bufkWSAXzTG1QJJ2xvb5yP9RectJqQHr8pjpPeDD2JQkog2duiSvKf8ZSDhn1,1679690316,2023-03-24T20:38:36,0.000016,9N25wJ5AkwieUcZRc2L9WFfpzFEtiUWBWJJhU5MfEs3z,closedAccount,0,0,0,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
2BrcjFFyYnxn6nk98hAvx97Co2Z9WgFUiG9wi83n4pfXvYQE4bBHZ4wXcceYvxyCmhT27WKfe29bS6hvhTRDfh21,1679247425,2023-03-19T17:37:05,0.000005,9N25wJ5AkwieUcZRc2L9WFfpzFEtiUWBWJJhU5MfEs3z,dec,-13.57,13.57,0,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
5MwkCt49Tc8v5RNHqcocaGkCeFN6xowQvzRdZ4guSorCBi75A2jbnKDVHxTygvJpw1F55UGNUoSmiKWzGRLfsnvb,1679247118,2023-03-19T17:31:58,0.000005,9N25wJ5AkwieUcZRc2L9WFfpzFEtiUWBWJJhU5MfEs3z,inc,13.57,0,13.57,J9BcrQfX4p9D1bvLzRNCbMDv8f44a9LFdeqNE4Yk2WMD,,,
