txHash,blockTimeUnix,changeType,ISC Balance Change,prevBalance,newBalance
4P9faMJpPCzPZyRqgHHvDT8NoF1Eax9j4Wmob8KkVSLYSzEzedhz9F6rQdhQBJRfe7gLVkqGqeGmZsujc2GpyDCG,1680144091,dec,-0.642538,0.642539,0.000001
SBKDgGYJYQgmjTBVqd2XGwVNzpFcZ5dEu1XBEVtFPsLAXfpdtpU8vdn3RQFcp7FcGKdLThdyv943xbctxqGEqPD,1680144082,inc,0.642539,0,0.642539
4iQHZxaoR4iQNj1xrYAngNwGxSwTfLkpsbtNCLNazzJKRShANo6YLLnobsmxfjZfEgw22vNZsw3qGMzyitRAiRLU,1680140947,dec,-0.642541,0.642541,0
62n6EmrwYwYomizsNVZrGHpmjdf3U1fnYyhnKubyBgS8L5X8BqRvCkbeheJ92NYiP1pAD2gAH2MQHrzeV7bc8EhN,1680140930,inc,0.642541,0,0.642541
