txHash,blockTimeUnix,changeType,ISC Balance Change,prevBalance,newBalance
3QusNCDZNbMQpLz1oKLMWLH76LU83zpJLmVYxpG3k9k1DHqa9DZ3rMQkC9TqF4B9rSkjXgFeV7uLSzYrYnc72pZ6,1680146193,inc,1.284857,12465.160256,12466.445113
5nNhkU5WbbWorn9vxYAkJVMvqxpjZCxXr9DZbkpBVCHTd91cfS4aJj7a6UquAanWXZzRkinz4ed8qCwYpk7YdFBv,1680146192,dec,-51.371865,12516.532121,12465.160256
51URPJj6oc32oTfJXPQG1ur4kGugaFF6pbHbKCePhLdk6LPPPKgdEkPRNWsyqKi1K85BcLAPQaA7ZwUZdMPyXgf6,1680146191,inc,4.497269,12512.034852,12516.532121
3gPunSDrkfqkreF1xjrWmen1Z4kdJugUzDxdKekPowa4cmPwuuDHe4cooUVcH5XLEiQnGuePQ3yRSTgR4PvRGyF2,1680146188,inc,1.285234,12562.135647,12563.420881
3adHvkFRhGGxAB1xVqX8nZeq9fQ1qqSEpSsmKsLsWdZfPnbW74NpZXuR2aXtTqovtTZqeDsQSUgJqmND8Szo9CzD,1680146188,dec,-51.386029,12563.420881,12512.034852
4YHLecHrs1GF9MeaeAmxNBXw8QtaJ9YLoo94rM6FZgqLiSrdcyeNfMgNeKbxXCyBnDXDtDEy2Lxzcm5LHaioM6GF,1680146186,dec,-51.401171,12613.536818,12562.135647
5Vr4Xs3ExwtjPNuaDNQhcUkwWWbTA1zxebz7shZL1XLreKd8LyCp2jvJWYjLqFM4Sd3noKwkCmL2HLEu6uBVjtfj,1680146181,dec,-51.416707,12664.953525,12613.536818
5aLTUFQyJS1kqkVnBmP8YJprQvBBMo1n4R1YdACQQCjtanY67AV6d3xkLc6RyDJCMzoVhVKxm45cQ4euzJTBWqPY,1680146175,dec,-51.432251,12716.385776,12664.953525
5gBPhSXkZgz3YfhRuiPPpXYSJTLap3V8oe14KRkdjNv5gXik1gLZ25QAr3g8xaj6oTn6QuasD5qWKKXZr8DAu22z,1680146152,inc,0.643549,12715.742227,12716.385776
4puf4XGpuhxUamSUaps8k8fJey9cCnpzgoeyWMmaWM7wvp1QmkBS6iKt13tfiDuF8NydDqp3KUWyNfzq6VatnsMe,1680146147,inc,0.643659,12715.098568,12715.742227
47cuXLzvFJcGe55f7NWUNYo22BUbScQxwK53G6hHRFsCJrGcxFYzmaT98an87DeBBKTWzt1v9bgxXgz35MSeFHjX,1680146146,inc,0.321686,12714.776882,12715.098568
29VS4iJGc77yJwwqCkkxYtkY9bXhsyeDzbHmy9jcdHmmYVXAffrJjEqDjcPByBSgpBFvtvg6XR8738BMCvhRrkqz,1680146144,inc,9.64876,12690.975074,12700.623834
24KqCTxG8Cno3RiFf8dTq8D7cw4JVeijsQh1MKcvAGdTTZvg28XZvukBJaPAUQdDSyxhk5B6HaNq4XTbPfzyiKBv,1680146144,inc,0.964794,12700.623834,12701.588628
48yTGs3f5Wb36nkaRGXEiNMvgaVgAZFfqo5DFN3UtyMH6fR3sDdKxAidvM275sS8QaxL8faMzzuir7HpvTh2JWYo,1680146144,inc,0.321589,12701.588628,12701.910217
276BiFL9uVdsGopCrAwjMuKgr3GsACkJH19eM68PxTKjUNMp3VChE3b9HuzJNQdgK6tLgVyPtGRyErmYnFZt1JQx,1680146144,inc,12.866665,12701.910217,12714.776882
2VXrEdM2wnnAxJB5xhsZuaL7kgdVauQPrdtYAhMXYWQUEkPSUduT5bKeRXXvF8aazMoEMaPVw2rrYzD9YKnWWms5,1680146143,inc,1.286665,12689.688409,12690.975074
2gEFTKgXez86FWssEwoPzSra1YCFSFH8D6b5sn4KP4TDr2rLokZMavA6GB2LZunCxQTQRPhwcYy68xDAtY59oYvv,1680146141,inc,1.929891,12682.612558,12684.542449
2h6Ji39Ac73dM3nPbBR3nrZG66LMcV2T3SfsAnxnQCxn6LQuE37idkrUJhw4MoGGacvMx8kaTWDkfwCabAQPHHdT,1680146141,inc,5.14596,12684.542449,12689.688409
2BBRZKyfC3R7Huc9MBwUep1HkggpainAHBBpWD4aW7Z6vfa8HfUVxDeJjZ5egkoUJ5cFbWxrzdxWRfCiz5898Ai2,1680146138,inc,0.964515,12681.648043,12682.612558
JbBGcUFcuYokP5bQ7WQhFCXkGxxPt2HPDxYim5DkpHMM3QiiCvDgzzNwncGazkf2Bmz5UZpVKmbEupwzKUYEZSE,1680146137,inc,0.964496,12680.683547,12681.648043
2zQ9Prhvpu1gWcPkJ331e5fZyqnn95k1kmQPZTBMm3DWoFkenprzdF1BAnDZrEKKc3rna6niCFnNQq7SBJUSRcMa,1680146133,inc,6.430848,12674.252699,12680.683547
VAZZ2QLUimbzTeAAbWn59ncDPNHELtDiGF4sN1yZfxdbbXKwkMLu4BG7Q2npJZDvtoU76zoiEGZAXMQ89cBJhpR,1680146127,inc,5.144004,12659.471987,12664.615991
27GTvx1cmTixuzsnKK4TRs8z2JuJqDsVpYMT8zMqHBZNEpp3jGJCaCPQMked4JxzGUSLT3ZtBtqKP4DjLpYdr83H,1680146127,inc,7.721559,12664.615991,12672.33755
3AV1ppppp2E86uv262aMreeXtjnwRq981obpZYc7auW7RNg3aHm63yHn2aBKUVV7ynM3FM61fnhB9MGEs2Wfx1aw,1680146127,inc,1.915149,12672.33755,12674.252699
3zeJ1DNmjFkxHLbqLKQWWvh9NC9zozDDRRDq5HsqMYyAVC4hy9daeUZZhKe1LhVRtn7qM74NPFbRA4kN3QUxj7jA,1680146125,inc,9.656751,12648.52841,12658.185161
48UAzdwTnH1R3DAvrxsmk9nPoMTt9nvQ4YWdDskJ93aGdkcTgjYBad12sRiUhSxoFv9zGjF34X53z4jnPeRBMDFk,1680146125,inc,1.286826,12658.185161,12659.471987
BdQsuKfxpGKaFziQa4wji5y1efPhwW9s9naX5YxvBnqEg8o3VmavvKypqmY3fJ4DWZEGVBkqbYUC1Hbz8zakg9J,1680146124,inc,0.321644,12648.206766,12648.52841
3AG9SLP2egcDJuWjhKqSHhp4XD2TfEYVWWySYgN27kGYyS258eJqpbPvEySrmsnWrKG9VQmHX6MzaSHYt9NxZHS8,1680146123,inc,1.92895,12646.277816,12648.206766
21yeC4FZ4cUpZpCctJtZyVbYaX1eVNqm1m4A6G4HiY6xmSZypd5wMuXKAUB6YuPXHtXeD7Gm5zUrS1q4WSUhcy3Q,1680146122,inc,7.720347,12638.557469,12646.277816
3HJV3hd3Sp4wK1dgsyRMrENTX5vQ8mnb9qiyAkMTZv3PaDViZ1ZLAzbLddLcDgRh7PdejtnsGdxXCFkdMG9rGA3a,1680146121,inc,4.501185,12634.056284,12638.557469
5zKz339RGJ7f7XA9CEJ4Y5aM4Em7zAUkbyBpSb5TAAJV2WAiH6MKyfG5VboWqp35qRMMLaXbqRWxU8q94dDp7M6x,1680146114,inc,48.217909,12585.838375,12634.056284
5DYkhvN6gmi8bjr8pxXSk7eVbGwSbdBw4iBTyXb6jh6Ky3M1LYThMPmUTdYe3ZiHQ2EK95Kx4jtahnD7ce6gehLA,1680146113,inc,6.43189,12574.26106,12580.69295
3YSHCnKfFzjRRmgQpC599J9ZxRTG9pXGFYicRuyi4mKiPS2DLBUdsyGjofb848PKhpEeQt59TTkYmtdvnFpYnTEN,1680146113,inc,5.145425,12580.69295,12585.838375
3woFoeMj7e2U3QYUhBvHTpXKr84eC3GADBQJFPkJ3NqTyperabwx5TEQkLQoaxdjZoCiSiBjPnGsCpADRvvf9XyZ,1680146112,inc,1.28587,12563.332334,12564.618204
5HsxtsoQf516k6eXRexFW1LMac3CpvRKh9gsqodXEr8tjuWKmnCxpJH1KYnmwrfmASUGWAjvJVK2oBVix9TboUAb,1680146112,inc,9.642856,12564.618204,12574.26106
4YPqHWpvKZRyUZPB2HKwG3RKo87V3wGemVeHvPDkA5ee7h7hz3ZwAbxYMmUAewARGmYHz365FpNkVZfmdxtkm3Go,1680146108,inc,0.321649,12563.010685,12563.332334
25XpCtTyCZr1neZQ7noEB5j7FyanDtoRacEHxw4m5AQcmb4iakv68wnfcpkmFh54wphytWzrne64CMe2tLbQ8yhC,1680146107,dec,-51.40144,12614.412125,12563.010685
4drsVYBAopBVsre8f8w68qgKgAPEKgVoktH9pdV5iMNDMEtzYQFXhAUnBCrdvq5HcoYkUgRPmTEF6xbLQcggqVCJ,1680146106,inc,0.964596,12664.864505,12665.829101
2jrP58zszfpUHDfS53NgQj2pAeAizQ93JqYFVBsfYsTKEEYd3dyWHQZ3hihAuL8m5QGGoXcTaqkruKC55ugqDqv8,1680146106,dec,-51.416976,12665.829101,12614.412125
3K9FqUZUcbfpAqNNxGt13daJhAoVe3wuLUKkrUZcNabV2MoQKPr2wjrvb8G87RtagW4hpad8zCZSsdUyqKJfdcm1,1680146105,dec,-51.432229,12716.296734,12664.864505
5atvq6xz1CMFCYDj7g4V4xgiVVPcWZGjPRrZPzfJpYY7kDavc3UPjQehUUmTqWn2SCfRe9wyyUubMoCgQN5Zh36Y,1680145897,inc,0.322348,12715.974386,12716.296734
2vdZ6HxUHRVJQaMkQrttTv4RJYCA86x3KyQjcKuEzH4pzvQQ3nRxnm4c4zfTvNUNBDntEwZv4RAJPKYMjvfYH93C,1680145894,inc,0.644717,12715.329669,12715.974386
mGVcpqGToyT8JpECAoB259MXkSJccRSe2P3NJWTtZSCyMUoZRqvyNkE5zWdcxd2TYyiAC9cTgtQ14TUdfEjiLMr,1680145893,inc,0.644771,12714.684898,12715.329669
46Lg8i3TUMiakYixG2vp4X8Mb8uGoswQjqX36Ant9koFjYk7Xc6Fm6TyE66ZDTadWKzY5ZRULR4KrgcJdi3Dpgge,1680145887,dec,-6.43006,12721.114958,12714.684898
5KRPnqET3o8qK95XWvYYw76ishGc2nUMo4M4zEA87KVBas54pptXjJagFytEStxDVQWjwwK3sHV6YFNXhC3DxSKH,1680145883,inc,4.513725,12716.601233,12721.114958
64CQjn4HeEBK37nP4sEC21hYnhDnZzpH9zWb1ZeERkHzCGe3k2SEs56wAbyFjeLZPGDgPiGTmXWY6amfWWc4HGou,1680145848,dec,-6.430133,12723.031366,12716.601233
4S52Suw93S5Ufs4fkkbC48X4D5o4vSn5ABzq9o7kCYoZddJGmn8y7DVs8phuqf8L58ZqTRuyTKPrPXgRwRD7QpNs,1680145847,dec,-6.430619,12735.892361,12729.461742
37cH8GxbAAiQUagVNVHN4US6P1PVwTGCsDtNmeCmquXNcTomtCw2oWRPHYBqGxAtJb6tL4oA89itG4nuDTG4qMHE,1680145847,dec,-6.430376,12729.461742,12723.031366
XBDL1svERPfQEgAzfHz7yfu3sG9LzoB4RpEHgAf3TvbWWikDGzibSA7MMj4Bao6GatfdQ9VhDrgWqV1W2NWr32m,1680145846,dec,-6.431348,12755.185676,12748.754328
55JdeRSQFCHj6q7AcboggomPX3KNYhFi6jdF7YSegLKg4LoajfaTwT5Z6ccyrpUqSYuHHW5eMxgYj9Tebk7NhMvk,1680145846,dec,-6.431105,12748.754328,12742.323223
3CSvCuGhvvMwiru3YmpDpCrVGLz9kaKmTBzeu1i7rqDMkay56XsXg6De9ARbKzFp3wFDej6zE5mE8cHQZyGoy1zd,1680145846,dec,-6.430862,12742.323223,12735.892361
3ZzbsWBY1hu3Err622SJZrN4MeKvzc4fruM4sUW3TUxXuobU2JJPKSpRrZRKEp2mame9gu78vdGAHeQQ4n3cBA5Z,1680145844,dec,-6.431591,12761.617267,12755.185676
64FqPLHzEiNTHHf92FjLmbjxMzNQq56gMAVYpRAMBNCgQpEt9bx4QprVefN4AEEKLCMdZkSSHziw6v77gVVajoJG,1680145843,dec,-6.432563,12787.346061,12780.913498
4tiztuHmPwac8TdUyrWFFdn6o8vo6bnZsb8mYF5Nant6JSogJnNTGp8nJhDUj3ef2CnAp5U6s9Pi6o58vgEL2bGe,1680145843,dec,-6.43232,12780.913498,12774.481178
2FNXeswWoMUKwy1RHY27tmv3MdFRbpZ9qdx7GCVBLj9JG6wBMjA5kz2uKxoVVgFbM14WM7BsdFi5bWdXqXbsEPza,1680145843,dec,-6.432077,12774.481178,12768.049101
498r8Gt2j64D6iWuzmfdzutBxi91ok17Tx5cQPe4K2XoXrN37WrSpFokWbJaiidtB34j5Gg2mRxNLD6Gfgt8XKpK,1680145843,dec,-6.431834,12768.049101,12761.617267
67QmpTd4fKBtgxR5a1nqE1xUnYQWc6XVbajEF5R9VrPr7jpB8SuXPXpGxkyAA7WB5eveSCeDbuapjdWMHXuphE5Y,1680145842,inc,4.504618,12805.357329,12809.861947
3L4Nx7wsJ917daz73AFi6ZvcieyhNRihcJRcBPv3HPCYr3yzZKnBSxTkRk2fsPPJCFiGVmoVMGqL4f3CiZj2htbK,1680145842,dec,-6.433414,12809.861947,12803.428533
2rhZQ7xGareMEJ8HGTMDUS3ufrWCAbTw3jwxk6nuZqT5WxLo7hbaDd923WRs5swZCj5ZfBurnxJWGByS6wgWxEwu,1680145842,dec,-6.433171,12803.428533,12796.995362
3Ao7oWQPrHVth4euSK1KUgCUk3zxYUZ2nu4tRozVqFyPdDJn38BbBL8Vq3EFQE2s9TvUdcAAYWFpJfGB2kdX5JVB,1680145842,dec,-6.432928,12796.995362,12790.562434
5dgcGUJ1LHKHcdqyU3m8XUnuDL8ZCB5ev3tAbZNzBGxATtnkqKdd6pKAWGRRMnk8LrxErPfFucxVLUMBpKdSgVgV,1680145842,dec,-3.216373,12790.562434,12787.346061
FDYKTbWopzbiHp86ttFCcaFDkBsprtBnFe4c43Xb76ZpDBfHFU56ry1iqTm17C11SnFKFeNSb7pKvp2tfw6g8kh,1680145841,dec,-6.434217,12831.092738,12824.658521
2Bd8Z5nLkm3uLVNn1Mp9hMXABgPkKVpeBAhPsVmFThCUHs6AU12Dqf6HtNLx6HqriMTVXMCfF1cBVVaXY92gXzMz,1680145841,dec,-6.433974,12824.658521,12818.224547
4k44Rh2FupRwRHR5MhfKgXsqoQrHeH5VX1Qf8ZaJiWZkzenwDPFUfBSpBNP8R6owY8qpAnrvGcnLtTBwk8e3kaYk,1680145841,dec,-6.433731,12818.224547,12811.790816
5dECG7616WTQzo4gqhSU2CqakWpLNzimi41XpktQn8yktZByzoGhBasS5KrgUHL2VbqtCGXjHLPHC7UXadiNRyJT,1680145841,dec,-6.433487,12811.790816,12805.357329
3NoARiVFgQXgr6tJ5DuCDmepLaAJQSeXgxMpEPK9C6tzQt1oL8AfhTAAju5sDdGp4LhBSVT9PfaorcY3bFDByvKa,1680145840,inc,128.838412,12715.123489,12843.961901
4ttUrjaWx3fef6g8xgMvcwDffajPKvYpgSigncDEotqXTQgVAVuo3VGqACjypDeF1AsAexxjRHGbupmqHrSvbRPt,1680145840,dec,-6.434703,12843.961901,12837.527198
5z6o2X7Ay2KxX5scE8v4RBLvTcJ4fKEHDLbUvixESJnBfm62vZCFhkCh6JZJvjGSkgFTUV4FSoEhorwTy1zKCEjt,1680145840,dec,-6.43446,12837.527198,12831.092738
5tcE5fcRLnYzPUhqPY5fgStEp2tfN4ck9oR6kPaX569dS9FUQApx9aoFh8zpWkCU8rr3vhRoCWmp1RNuUpWrHXgE,1680145839,inc,0.32159,12714.801899,12715.123489
3f3uSfxKNw49Hi519YsRbvFnjVRpRCjG1sYN1wdz4YU37uaA3pf3PVt4wQXMdxAYS2fJ3fqHLw5gH7Wua2vy8RYq,1680145838,dec,-6.430308,12727.662272,12721.231964
4nDf9tW84Y99pTNiKZkmR67kPqUxHFMNzkXVcwDG4tja8zhRXF8Dp45cMyeFj7xXxWuKxBBoN5S4BqYjycuBcDmD,1680145838,dec,-6.430065,12721.231964,12714.801899
bwqsujiXeQcAfG3rbsBhuoZ9KEd6wWvWhFiuAwDC7k1SuUnm3gjfJ74hjJunQJS2iVmPmEHBS79fDCHvpsM8HuZ,1680145836,dec,-6.430551,12734.092823,12727.662272
3PDMuGa4Rfgz85yXiFNa63GbriDoVoamUr5RiX8Yndw7WCZoDuuRXiRAuScRYiuzJWUj3pKXBn89AXnGpL4U36rK,1680145833,inc,7.719259,12714.795194,12722.514453
2nzFxVVFJUNKj9bB33TaFwtK4PmimNSVnhAJ5msPbYN1AksemJeM6bzTLMzSN2PV2r7zDGNmvdRzg24tdgjUhvjR,1680145833,inc,5.145845,12722.514453,12727.660298
x4M6z9ADT3Dq1LGs1ctq67nF8dzzbmyJqisRoSu249gAXAoUcKcLiSGkhqNob9HiGSbpAGTX32Vwp8haYk4PriM,1680145833,inc,6.432525,12727.660298,12734.092823
33AtYEw2Ktp8vKCn2aGMfAVrczPnkkVokj6DKL9qpQWo3tDNocBywAYrenfgsNPQDjFmNvnDbtxZgkqbjsgHV75D,1680145809,dec,-6.430114,12722.509067,12716.078953
36ZotkskmMZ6gCR6xoe8mHvFNRQ69nNTryqiXdDvySYn9YsQcCavbDcxe6Dbgyh6XroyMMcULFs9uqBL5S2gUT4i,1680145809,inc,5.146306,12716.078953,12721.225259
4mKVpzLLrb93uSKQ3dWVGQNBk8LwaemmSqdFgAsKRPunW9agmY8M5x5qEzZoNrvg2CDyMSu8GckGrggd7YfCPo56,1680145809,dec,-6.430065,12721.225259,12714.795194
4rsUMXDj271DVM8TKU55m4pYNHZUdrUuRohzmmdLvXRwSkP1vUMJSB4MGG7JTeQccs8pMcXc8Lm35qtxiBvEWdVZ,1680145802,dec,-6.4306,12735.370024,12728.939424
3YTBMBai8fM9WGMzSMDpufpSKPMERx52g7q5Hhq2ybsNfGvh9j7oGPH1H6L7tQT6muUaPFwHQt6a5Bhu5TAcUUHF,1680145802,dec,-6.430357,12728.939424,12722.509067
5Ycc5XrqAKGhcLMokr6fZs9tyZ1WyUHas5fo7idWQcbFZ1Xz26xBP7qWH8TCRo3RgqLaXvoXu4zdnnghmHCCsMfv,1680145801,inc,12.864778,12722.505246,12735.370024
3Q4HEkQCDt9zfS38yZfkYWt8yVdadmjynxrR9425Ai8Jxqm87Wczwb76FL8KNindDNTGx1Ujdzwao6rtNdcrr15B,1680145800,dec,-6.4306,12735.366203,12728.935603
2majgx658tQMsSvKwsmvfNKpRvngFmtVp2ghhjcb9rgXtWakkwpkDfZavxuM9m7HkZhfzCqQXN4jx82qivdJcVnP,1680145800,dec,-6.430357,12728.935603,12722.505246
38ebcZw3CqvVUgeMoBt5Z87bJgmJ8BLM2kcJwfWZSWwPtCqFHBhZkHahwugJrnY9RWALuKoSr63PPa4TDtiTM8uj,1680145799,inc,1.286591,12734.079612,12735.366203
3TQNsanJMrPLKUaZR8f92sfmKMxcTWz36pBATMvnGuGGkcYQViuwmCxhcTiBTNZgzN8648mv7mQPcoCk8ynqeSAK,1680145787,inc,7.718982,12726.36063,12734.079612
UnV71w2SyWhJk6MTRqFYrssK78soLw2ScxsSAELgEyX83eoeZQ4kEcXQ3D3j5kE8cB7H2fk2ZrsuAAHmwLkoahU,1680145783,inc,1.929608,12724.431022,12726.36063
5QhmEpgmhhYVZnJ5AdZB5jrQMa8fqjXvv47uaECQr9mjnPDTgQtcoTT5JmdgSweithu8H4519g6Kr5FFXL9km3Lb,1680145782,inc,1.286657,12723.144365,12724.431022
K6F7fVUppTemJSWqU1sF9yqe5Vbg1ZWVQLik4tQcmo8KqwDDhgZwcamCSVKS5DZgigZ6jna9NY5jSLY5WMbesdr,1680145778,inc,4.502443,12718.641922,12723.144365
5NjQVNQKu6pkHzbGC48wHdSJSyjWKECekAcJ41Ps2JdsvL6uBmNornaW4UKpC2esZ9i7jqiJVMYBEYhR1nhf51Hn,1680145767,dec,-6.430211,12725.072133,12718.641922
4uNTekKhXBaNnhhK4ET1nwCQb7WhuLEiy75xEJXUaQx9NwCHG36PoEcnLtERN97bZfjNKVVuAcSU4B19wh38t9Kr,1680145766,dec,-6.430089,12721.852027,12715.421938
5gLnhNaji8vwoUZKxXF4j6LMf7deeTEz94hkpMMjLuUYHcT8vYtXAYQhWLnQVGXU2q2P9z8ouZ3JJWSFxJjf2apt,1680145766,inc,9.650195,12715.421938,12725.072133
3vszmS84xUZC9Gca2XVnKUzDXTSjEAJQpsRzZfkXKZEkTzfYieAyxAGc9sxfJrQA5HKvT9oFjzPYJg3JkMck6Bfe,1680145765,dec,-6.430332,12728.282359,12721.852027
4wnPMKD8aCqakiMaJxCdcDTyFWyGj2uVo3iiC8w9S8W5aMJxHGN5csvqXh1VTf4XWccKnamPAVbuRWxGMM7zQRkA,1680145764,inc,3.216071,12731.496863,12734.712934
5fRDCrgCCS4oKp6yVcPRPHjNZ2hVk6xfDhkeoLCGWSDxapS4vxP662uzmdYH1Wzw5oL3rADhCS5edH8wed8J7ZHA,1680145764,dec,-6.430575,12734.712934,12728.282359
4X9uSoHThnVpKieegqeBHHvo4J9bEcewGyLwYwynTb3AJKMAePdi1PQr8NQ4sCvT569osUpqxHPxsG1AdoCgYXhS,1680145761,inc,5.14686,12716.700457,12721.847317
5EMzPm3i2g6hA1uLLHCHzdDj2WYYQE9evRhzx1gQKURug2ZJpYABDmMdWEU97F1XEghXHmaiMTW9S9YAne4n5mkH,1680145761,inc,9.649546,12721.847317,12731.496863
kTxSEDivUqBRsaSDj1bkfE5D4nLmCMZCzxxH51XmF68srJ8KJ5RbJzvon4SgGkpq2FXeJ2FcuqF9nCAXuq33QBK,1680145728,dec,-6.43038,12729.560974,12723.130594
5TvSM1vYyqCz5AqquH5mN8cCYX9qTTCARLx8Gx6Jo98e1sn8YY9f3bKC6Q7RmTpqEJVBQpThCDfp4J5prkddG6m4,1680145728,dec,-6.430137,12723.130594,12716.700457
4YA4oRhLuo3EGuiiebJpb5KkbwBoWgHz2s8vEWdY4pJ2c7fdhJs4m4TkTj9gCVVsjyLYvM2NGEHdydyUygAL5i1Q,1680145722,dec,-6.430623,12735.991597,12729.560974
3P4AdDzBPUEaFJHqhLNUQB185QZdesm1qLXCna1Spoh4JHkhQZF9rV8EKngUxqTs9qaJw4eVRRTAdDaqvdh61YDf,1680145717,inc,64.309217,12671.68238,12735.991597
5AuaF5g627iYkxwbE6mQzFBzGevDM8kqsCmpmRaX7F7ABifkFmz51prkZXHmBt2iyRTZTgXSpqwAChABMTVtKidM,1680145689,inc,102.931372,12568.751008,12671.68238
4P9faMJpPCzPZyRqgHHvDT8NoF1Eax9j4Wmob8KkVSLYSzEzedhz9F6rQdhQBJRfe7gLVkqGqeGmZsujc2GpyDCG,1680144091,inc,0.128507,12568.622501,12568.751008
q7cKkGEnT23qh1QKo4JRsvYNWdJ9zHWpKbUCJzxoJhH6avDdEwfDgKPN6kv3jzoUVM6Na6tG9nxZxDYndsseDy3,1680143274,dec,-3.854697,12572.477198,12568.622501
463a86VEzJWeqs3YASARapHJtfoM6fcMZxtAUuea19CpfH1J7mw2j2ED4W3PhqgfJHFb8fr6Z23JzKZrcTemPV8t,1680140742,inc,32.129078,12540.34812,12572.477198
3FYPiZiEXXWKcNMPZDTNxZK9FUzg3HxY6UCTtvUPhceDLx4QqHdHMrg9AY9G842SBuaqNoGcnWfXo2detHg2odbg,1680140721,inc,32.133012,12508.215108,12540.34812
3RSW3w9rAPXXaw6Xc7dPg43wEctjFGLG3AFFQa9R7M7CAwuddzpZ8WoZe9x7mhSnXYuoANbuht3CG4pVyviMu9ao,1680137087,dec,-9.409539,12517.624647,12508.215108
iDqWM37NNRHmPdAMf6bydgMUCnRrNUn69fZ314m38WniR1L3k14bz58NRjHnfasq21vgQeMkBnYdPJtDn6mvCPX,1680132245,dec,-0.044957,12517.669604,12517.624647
5BtDvPcnLJWBWmRzcr6eVCQPvkuuvrL7CzoSpikYBicVhV9aM6fahnKYKR37UaqEyj48c4xrN6Qisic3YEaF9fhU,1680131894,dec,-13028.594891,25546.264495,12517.669604
5Vd2KxBNddxeWeaZQGjtps1DDvfBUnZ1uuf27WqHzd6TAfrihB1b6r9MsxxrnDXTXQYCHn5ktAtv16a5Tkv24Efv,1680131820,dec,25267.883556,278.380939,25546.264495
2aJenYXUJZxNmerfEw4qB7YzUTh2uFXjp82mjfpFQEkf3BnnPxU3PeRa5HDeNegUUf1RWnHKooSYQvq6Km7xf5nf,1680131753,inc,258.959012,19.421927,278.380939
5FGDiSq3Nu5sDjywfFuXJ2mDdQYMdsB3LcdTfSX1mcvQev28RFjzHWb4Mzd3vp5PQuZVE3Eib7z7ZDuzZby5Z9AZ,1680131420,inc,19.421926,0.000001,19.421927
kRXMv2t2Ffz66rVQdDtaC52QJn2JTL2WdE8hrG2pX5YS1ec7erUU6ByUrnLUQurRcWx4MhKi9btHmzUiuVGaEYU,1680130428,dec,-5,5.000001,0.000001
4wccKxisiELLN6EKfo3VQmwdAWUawHbt8g5D8KxmWSHVdKfJK5FEL94gNocC3B2jcd35uegzgwQvdjANHhHwC66W,1680130355,inc,5.000001,0,5.000001
5RJJJ2v8KYh1TRs4iW74jAeMCTyMkY3iJTiQ5cB2q1tTydBzFXpMDUZHBj3p3SK3J4GQmW4vYvVYPWUonpA3Fzyg,1679925486,inc,0,0,0
