txHash,blockTimeUnix,changeType,ISC Balance Change,prevBalance,newBalance
4cceJognHHVZZwVbBdbupXEZsV89sZgZCYzWYxK6NEM7T6vfZdEe3HNpdzyPCa3S5jfoft8Gw6t3q3fY3Ho3aK3C,1680159616,dec,-32.118712,12945.921697,12913.802985
yxV3Ugfjx4NRh6erVvri8kp99WjWZpmdJGU8JVC85BdSfx37doaNpnkmNGwWjtM8msXu8wbx5owYtEue6hSQrvu,1680159017,inc,32.152493,12913.769204,12945.921697
pDiEVwjLgzvQEd96q5HPK1o6JodWbCSQsM3bGh5FYvuzUt65HvwSbpUXmck4zXFxucejvDiF9x4twcrqzeMA8Jr,1680158820,inc,32.154435,12881.614769,12913.769204
62cpESBhSE5kmJ8kngz2Y7uTZpc5QvGidBoNnFSCLn1YFAiQURu5B4EnbJ2KZ5rdEPq1A2QiDsFdTmmCZKZ8XMjE,1680158624,dec,-51.385528,12933.000297,12881.614769
3cZ33Qf9bvEyUVsCESu6CNcAkzAzzvDTUwP869hDNmL5aPYogLo4qxLgWMSub2Ag3mEWnKA2B78fTs7SZwWzoaJo,1680158332,inc,32.154459,12900.845838,12933.000297
4R2nYmfbhCY2RhUP3JxGUVmvoWqy7tFQnbJrC4QAHq4GfCVrT38zKSuTkVekGPFaLLdG5Y9NsKomqEjGwbidDCPy,1680148964,inc,102.883878,12797.96196,12900.845838
4x5KqPm9RZrZZnQ86vCwddAVxQfXHK1qDvFBcbTw59dXrb5H9EQPDktu5D66Lz3HMBaqRCcu3o4khp9DR6dGG34D,1680148156,dec,-3.210277,12801.172237,12797.96196
tUHpgpsHi77XNigcnUJkve1Nt735AzizcgXsYBXaeXKpZyEPeWsgHEnkrLFTm598sWraNB55cWCsa1VJdLfz2Kf,1680147994,dec,-3.210317,12804.382554,12801.172237
HSP38DirxfGFvHDS2kta8XT7c3rHJR2v8DHks4wGPHK2vYxK4ZvL4Rs79ht2iVde4wqpw2SJu9RUv4NjoukVrck,1680147987,dec,-3.210434,12814.013739,12810.803305
2vg4N13B79Vzy8GEbrfBUWvQV8kHsAFjWUSBy9EPhJpsGQFBa9jSFPnYp2HJSYJWpQmbQYRzdpSd1tF7VR3HeA48,1680147987,dec,-3.210395,12810.803305,12807.59291
