txHash,blockTimeUnix,changeType,ISC Balance Change,prevBalance,newBalance
6RjdWre9rkxQ2JjKLo2YKG4z67v9Nsthqa9MVdpzkaA9pGmJQEAwTQV9Gf1qJeoc8WYteGHzRvJ9mVMge8bVtYx,1680146580,dec,-0.32136,19092.872322,19092.550962
4ZUHPD5EkbYgLpdKbRSgRyQM4bnaZbqw8xekFyrPfG28ghNybmUN7SWxkZLK69x21HvSemJQj1H7jabZ8hRj2zk6,1680146559,dec,-1.924494,19095.439248,19093.514754
rjBdF3ZgwPpZUtFhvMFk35G99u3BYQ68n14xSB5FU9d6tGbhawA6QLekYzKh1RGDd6AKFLvovhAAsKxn2zos4t2,1680146559,dec,-0.642432,19093.514754,19092.872322
3sLmQjXMnZedqMgbPhvwYqKhgA3V6MHz4oD8zJHZjBCzU1AkMT3CmzWvs7vH6ZdBXuWj4m3zFnVkKLTRM6foG7ut,1680146551,dec,-1.924077,19097.363325,19095.439248
3rj4utHzCXf3zApqPCf2W1povhovJifgNapNP9uQQs41iumVh16hsch3rj6eS36YDNseWm6G3uGQgE3mxteSZMwK,1680146544,dec,-1.923501,19099.286826,19097.363325
99BbtUTqbZH3N8XLw4DpDUKTzVDdYMYCrKa59p8QdWpAVLtEBM2cxBfbuuJDKrSK1eAU5tYj7incS3mYj5XorjE,1680146529,dec,-1.924488,19101.211314,19099.286826
2W6GVZM67CrdPKgM3gXCixjNVKShoPJrQNNu4vadS7DCJjnzmtY2PvF43wYE2jVMPvZniTV7enejPYTqZ1XvY3XA,1680146519,dec,-1.924689,19103.136003,19101.211314
521cBmtZvhuHwBj9KhiEGLMshKVuGoN5t7Kb1ouZknuxZTcAzRw6p2n9owaf1FuEusWMnPZwKhGUpbNiNvZVgoNz,1680146518,dec,-0.32121,19103.457213,19103.136003
5o3rnHb6x5aczUwCKDFyfu2ALtLe4JHByApVmwgseMforAay1cV7Y1w52BVbPz7qyprfGFbLNe6TsqZFu3bo4Z2z,1680146515,dec,-0.321241,19103.778454,19103.457213
2jWhBmuDtTdgFmgWa8QhKsox3tW5LcGh8dTA3SaPCKyraY2Y8CEznumVZf5ihUYp73CLMDy4R6BRfp3mqgKETUsF,1680146506,dec,-0.321253,19104.099707,19103.778454
4Vkxh3RPyEFwsR3mMhDPsEti5A9QSBunzYqkju1SZGahQrXTztumATVchr1ScDE4waUmokAp1KgRmg8sALt3CyhV,1680146502,dec,-1.925282,19106.024989,19104.099707
3ciwYH8cnPQR5rqVM5RevvmqSaRru1aDpzUzxWUpsNWWYBcSX7bufG4pTAR9hqeR2ZP8QS7Psfkx5rTFsdLTJTre,1680146491,dec,-1.923096,19107.948085,19106.024989
3kLShXcSdTLtF1a8Ci3rhBaJP4ftzWsxFyxPnvwZJQpfurazWwfi1HnMyGjCRMn45QfEor2Lh44rD5K8Rn4kgw7k,1680146477,dec,-1.925471,19109.873556,19107.948085
k6bzazBm9E8QDeJEkfcnx8NSy6URKAxSN8rEicTKMY1SHr69zMAbzNRRzXzEcXAb8CzB2CsXLPfSL6qcGMutBtX,1680146473,dec,-1.927413,19112.443418,19110.516005
5dcxYXT6ejfyTT5RUL7YvoSExHBWhSaVzgxqJ1xk1yt5wM78fzAXoQeaWycH1dpMhegv91ucHBiHDs7kKMSfFr5J,1680146473,dec,-0.642449,19110.516005,19109.873556
3vmth9zf8211y6oQFBir7bzPoSmefBBQ1ECZXKsE8vtguLdYGbXLyqVw6M2AZERLKYhkoZHUfL8ydnDKBvmsyBqa,1680146467,inc,41.83,19070.613418,19112.443418
5J977uQNQf17Mh2imqWLx6sr9GfBAdr1ZUR6hUDZzGCuJ7oWRnMDN2bBpqVcQUh8y1xgie5CG83p8Quf7e3bmS5N,1680146466,dec,-1.925251,19072.538669,19070.613418
62Uk6hkA1mDDDaWGP2uajMeeKSTFMUp7MNp1awoD9tDfDJ8XfeSyFajGAuRNBUYxpwCqvsFQLMiQPZM6Ca4m8XiM,1680146457,dec,-1.923747,19075.809494,19073.885747
31WLtbZrQDETo2bdQJfhnuMTbYvwwyysV47HKQa6DKPN6B56msgwxFQ6xD9uE7z5LDZ9vzeuvnFhR8fsnajjVxL1,1680146457,dec,-1.347078,19073.885747,19072.538669
c6zLQVeW24petivG7UsSpeZLK8E2YaYwW4pTNp19kXuWhb7i8BhxUCQbwPhVdxToQK7FXi7xt2HtwCr1QRRTjDH,1680146453,dec,-0.642427,19076.451921,19075.809494
3xRCU4gAvygzFgYXVjtzbtUeqHKHiYEQ8fe1aHXR6P28XuypRoCG3uv2xe1TrG3asQNFs8yEGNBCbA28JMuJHP6z,1680146443,inc,205.56,18870.891921,19076.451921
j7gomDRc7jDRKPMqMsNqkZ9TTUZCZo8sL3DmJxirorSAED42YAQosA9mGNFodrw9mem8YkqoJYdi4hEQKQUMgiS,1680146417,dec,-0.642324,18871.534245,18870.891921
3NSGw9HoiJaWtmiNMuoVpPEqU44RNNQXsotXqYYb3iHvrHuG5SpfK9Bc2aF34hfqTh5PjRhkp8qARj7oy71z4vzT,1680146405,dec,-0.32116,18871.855405,18871.534245
2QsaK3c7QBTHhJHB6gownFXgehUehHt8b5u4MF2ZT7NzY2eDU8PHfRsmrBgGHNgvbpA8gs5t7M2JGKgL838eQ8N2,1680146402,dec,-1.920421,18873.775826,18871.855405
5Z4Wecz3qL9THGQvjFcYCZHR5qaZEYQ4BkT5zMf6eShdvt3PXLcnQXCTrQdZNZzFJrUxNdKGH1rD9pERU16aX4FK,1680146399,dec,-0.321171,18874.096997,18873.775826
3cXUSrFyLACt2GNQuscXYuhfnVk8pcUro1pr2oUM2ChfiAwMDf2hbJbYHJ9DKZnbNP66YX5XbSsAd8Mh1reTPXiT,1680146393,dec,-1.92046,18876.017457,18874.096997
3sBJLyn8jC8LceHRxb7dhACPPuR93StV5wnQRQw2kJ4nFXnpzXcb1VUuPADH7ARayLx2SEYnaBQnw14ueNtxDnjy,1680146388,dec,-0.321308,18876.338765,18876.017457
2djQVdaFCa39paRUQDDSxGqANmXuT6R5Q8hj5yw7UB7VFnvZsMKpP5fvovunGGMCsn8UZMeeDf2DqDCRtKfeoa5z,1680146371,dec,-1.92241,18878.261175,18876.338765
3MCqNwX2h6Lrbd9G885XN7tuMEYqvYj2eDYF7xNo3S3qz1WcrsAuec3So7gD54HEJeCmzLZ6FQrCiHcdqvYmFGiR,1680146363,dec,-0.642319,18879.867055,18879.224736
5UQdwyRBW8VRzu5UXd5yQAzxZyWmT53pWEu1hExZhM8Rrr86eMwChJGyxMimKhfbixPZodE3Zdq3iYwKE1QF7NBa,1680146363,dec,-0.963561,18879.224736,18878.261175
bsj4KtqPtqcLHKyDgLEZx1DpirawXvrA5yJb53wGBtTewQXd2p43bErS9z6LT7p1JEX82ipkjhg3yM5JxPgR2Cp,1680146362,dec,-0.321248,18880.188303,18879.867055
2hwN3miqeRdBvAqk6FYszZS5YsAe5xg2KhWkucPzgfoFpxPgts3cvAa3cwDHjowYZpxqMifkJ4ZkjAQgTEYj539L,1680146361,dec,-0.321343,18880.509646,18880.188303
vtYHqpzQ4qjsQKzG1u5fSvCbVwTDkvC82aEYoeBoewBR3unknBWqKcTqtnFwLiDRvxCPqUs9EWn1Tns7n8yZCiN,1680146353,dec,-0.642367,18881.152013,18880.509646
5cvetDWaK99XCCaQ4Me59xd7p4md73PxMaxZExKgB3r1Kykq7fuVF1eAa1UC23hVJ9nXKAwYDFrn8JNdraoCPw8v,1680146348,inc,41.744056,18839.407957,18881.152013
5yykNifezix5ukFZWsjLwYa2njmQ4u9nRKPn5Ywyshw5CKNWYEDUUDRVDdti7QcFhgbKxJ7xGV1QNiLzNEfmiJ5M,1680146346,dec,-0.321339,18841.650017,18841.328678
3R2uJbkosBEPiijVKTtsohXeMggE5utPZfSiJAvaJdwv5BEkDzK1H9HnHeLEqZZBR1sJbKkZbu4Sq6S7Y8DN2MTN,1680146346,dec,-1.920721,18841.328678,18839.407957
3pMEtwTQLFdkM8u215v8rx6r6TAYC7RU7Wdf98E8R1ZpQPavRN3eH81B9HoMZdhRm41rdQzjRZhTBeyoQgsNCTfw,1680146334,dec,-12.849143,18854.49916,18841.650017
5gD6fTfbG7iASqWLgcSMoF3CynuvR29pNk2hvxZS6V5XQX4aHkod1E9oowsMZ7Ns1rG8As216XkkbKp2MweryBKS,1680146333,dec,-0.321362,18854.820522,18854.49916
2yqkT3Grs6iSRQRYxw8y84EKYLqugPHHvFULRUbjLjrb8RwwgHtYatD2hr1anobADGRSedxRkUCw5WpKiC7jiGJ4,1680146329,dec,-1.922155,18856.742677,18854.820522
5ssUTnU73gxY1qEak3YNiEaw9f325vHUdAzQtcfkdBAsMozrDuh6Ye6coo3owhP1KcaR1iTd2q8X7itEAqKFAeNA,1680146328,dec,-0.963562,18857.706239,18856.742677
5hTRNCRfZokmpkNwYt6kmrUfANcZb5nangx83qutFqp12N6L5q3YvGEq5Pq8aEiQuNqbNmQmjQ2fKhzgKpY9PQc,1680146326,dec,-0.963532,18858.669771,18857.706239
NiVZjNdFki9naosGPF473EooVVNiwFjo2ZCTb4cigaPujondrGxgCQRhCGqgMuhBPGSMBmJqNsiPnkUakUPnssY,1680146322,dec,-0.963528,18859.633299,18858.669771
4P4uTG4w7c7FzQAjAAH5B7VJfgsnkXS3QSeBkVzHENMWUW7bPttA3YhYM8Xis2UjGJjPDmos4vjj3HyS9RsSr7fS,1680146319,dec,-0.642473,18860.275772,18859.633299
3jgjtv6pp6QkcQB76aGMm2dw69JeUtBZ2EqB3FfiqrcSZTTYmwG9pHMyLohmfvAHp2wJ3UsWU1kwLRRjkwiE7LzP,1680146317,dec,-0.321202,18860.596974,18860.275772
dc9dxm3B7EUVNt97WqWsuTDv3KjLKNShFz1bHtRepr6umsWccWhw9UigP5GsYPrYP6xcrC64PYuBz9aUUEs2j38,1680146313,inc,51.384967,18809.212007,18860.596974
5EAoBu1usLJVqts7TMmYyr2a25119UBM1KK1ovfCQDzy4MyHezZZnkLaPn6rXXqZmG3zY9981BXauuab9sAWMDhv,1680146312,dec,-1.922598,18811.134605,18809.212007
3wryjmkB5qyNEozkX5sGt35an8n8pKtDTthpj53rGmFGbDL2z777PpPt8hEXuQpYPYaB1V5xj4yZUWvWY1wh3hLB,1680146308,dec,-0.321449,18811.456054,18811.134605
UrF7er3YK9hRBDfxab8jsAQXo1xYQdLopgUw2Uo6P4TQQDTh9vJnZbh4GSXXyVbRdjfrMiBgNBmYsaMZka4nzZm,1680146294,dec,-0.642551,18812.098605,18811.456054
2yLxuhmHsxAoCMK5e9DzsXV9VF5wiJztZbS9oygJWSRToC6duJxb5Mk1wQLhBdfyZCJENW4uLEb2DZ7PdRep9sb1,1680146281,dec,-1.926455,18814.02506,18812.098605
2FH6X2Ybr3jR6XgMw2uTPN3SwLUKTgTdXUXc7vfhPKShXa8YhGAcQXkM58PPJoyGEwKfBChGtRJPtxErPKVh4XuA,1680146279,dec,-12.850452,18826.875512,18814.02506
37h9f5nyBjJ327e6iMWzyYeHddUXt758hzz2b2y8LWfEKDa6Z8uJHS6nP9b1bK3UQ3Wy156JBAGcnYrrYUopurPS,1680146278,dec,-32.128936,18859.004448,18826.875512
3SYA5bBE9QJ8hqj36xuvzYLJWyzj4yyR1x8MYfQFDHwWUF47HzHLkNUV93MeCUPUJrNdyyg7NoJqbvrfQd2eut2J,1680146277,dec,-0.964056,18859.968504,18859.004448
5h1B5qHvXPAZFCq7nRQsPxHqJ99tqbPfTzBkfcQazc7pd2BsiThuQskWX5vmTVMjYuAjKRrTWnJRpEUkX7jB73Zs,1680146276,dec,-0.32122,18692.418121,18692.096901
5Hxy3SFeE45uBNULERXjHi6tgaFpghtAGAtFhtNeGTbJSUzUVfZiRX4ezMqfCY4tdkc77BBmcCERp64GS3a883jF,1680146276,inc,167.871603,18692.096901,18859.968504
2rECx4bdVieHYUJU5AKL2gQECo6MRtbv63ZXQM6irJDBaSxjGGf1FzRCcA7d3VRZABcqo9j2DsKq9e1yvTHyWbAg,1680146275,dec,-0.321187,18692.739308,18692.418121
46idWepXBbZToVjPp5LJMAf4GKCEePmjrnTR5BJF61FcsPATHUKShrLZ3Eu6xPs1nwZzX2ZU1zTutfFchrkmwonG,1680146268,dec,-0.32122,18693.060528,18692.739308
57AxkSN3bBqfqVZuZAnL3Kypmtay3Ms3UYbzPyAVpSqhrzktPXNwXmTqxUBRHBQL3dz1sX9ph7eRmkhRveYdGAqt,1680146260,dec,-0.321213,18695.3079,18694.986687
4i7TFJPJas8bcGMaUfFCuNpCp7ZPMqDZyuJC1tb6McTuXbmExcQV2GtJtbESak563cLQUKrkX8Cmfnp7U116QJQ2,1680146260,dec,-1.926159,18694.986687,18693.060528
JvktCR1VAxURKquktKKkc8jb1fE15GTk2HQBPFLM1y2rmGcfUrg3crvvbYz4BJA9aTQuBNNubYAqfbNqmNuVKN2,1680146252,dec,-1.925626,18697.233526,18695.3079
yaG6ekczpKNUXS6oQDdPCxArNcDhE4RCXmCrjs2t8jM7SVwzLc88pyNa2b8cQeHt9fwFT7MYUdYa7MieQe89goJ,1680146251,inc,102.78,18594.453526,18697.233526
5JmAxxuBND9B64uhS3VPuWKtNG3V1cDqBh57wJB4k9iZ3Gijxo1K1Q2CbLG9CBQgeAQysSLvRSeJ72LLjUjXbfGR,1680146247,inc,102.78,18491.673526,18594.453526
5AGTPd2uT7aBymsLrL1ASZPs6K7MTjcNs44rXN1KhFm6Mw1n3Cmvr9ybnf9tk84wP9fTCfHmGpY3YgRBGcKDnqm2,1680146242,dec,-0.321316,18492.316093,18491.994777
4VjZH6D2cjh8P9Q6UhxaJWvwSJc2eeDigKgxhnQAn3RmqSNPSYSGC3BtV9W1E57DYbnCLUxUFE5maHeQtvhczPqv,1680146242,dec,-0.321251,18491.994777,18491.673526
5HyJ7xWVgH1t7Yr7eoEGUZ7prjSok2ANzyHkxiAhqRtqWyYwnqLC4zotzD5bHnwGhyWUTMmkLtdbHTTGqJs8MY3d,1680146234,dec,-1.284705,18493.600798,18492.316093
5UYM8VEzWtDyprj6br5BaWHqGBpicjqRXWs77C91UQapyfQHjmW47Qded4HX6TKumZ7fRdpCXeomUdT7Lnr1GU7b,1680146230,dec,-1.920728,18495.521526,18493.600798
4LSq5Udq5fBfsZBAC9GNDNqbN45YKwnyq5jtD9oLGRVMXoua79dzHmngJ9azGt1LyMpPQRRppf3gvB8xGaGyrTh9,1680146225,dec,-1.28488,18496.806406,18495.521526
5r2PFYbKsBQiWZGcXAcT5i6GCawXNhZhFTkiEDgHiRceRdZuj5vr16HsRgrhxjfsk4zvihF5PwXJQSFKLzi2HJfV,1680146219,dec,-1.919148,18498.725554,18496.806406
HpNoDEFaQZcguVNPQrBG154LbPRWgjVJy9rkkwyxRnSftuxcftzSCHVSudrr3MtEpSek1pzkFeQDAZce9HfwtC8,1680146218,dec,-1.927173,18500.652727,18498.725554
4wRoEfqeo7mFHZFgAbU9X9DDq9aFCvwZcWSr9xH91o1p3U3Cm9VW3CKYtuv9D9KkadiPkYh9EdL8KgEuhSZr2yHK,1680146217,dec,-0.321747,18500.974474,18500.652727
mcvgm3Jq5HbgkMypNpHP6f59rswc63X39ZCyMu79vFD52Y3pWYGXSWECnWxiSBCriydcvunwbaWp5KcN1xcdKfs,1680146212,inc,102.78,18398.194474,18500.974474
2AFj4kAyWAUFrojYH7VZ4UJdR59SNEjpPx7mGDNdopR8feAc1EtLg9Bio3skGXgWqLFB36swQkE6rpCCfSn7L9F6,1680146210,dec,-1.927225,18400.121699,18398.194474
3UdUFWU2anyH1Hhn6f8z2kS4oa1gu7QbzzeAqNMRKmSZ1gDtL8rVVtzX77igVY1HbcoMzqqk4tgeJyCu9wKkQcvG,1680146208,dec,-0.321651,18400.44335,18400.121699
4Hju1D6APKH9U4QDS96txm9B4zKKddjMY9TVCZJugejoHjRGhc1hp2jyaA5bxgcY7ziGFVASFAYgKUvVVq7MBj7p,1680146207,dec,-9.634943,18410.078293,18400.44335
2VhRApAAuMjSRLPz7aYntoAnKTgULJvytxiR4P5GGRBt5KVB5ooA5M9hswwi4P1VU99r2E45KPPRM2f8FU7CyeJC,1680146206,dec,-0.963434,18411.041727,18410.078293
va5Pe7djQZAJQ4dBRwdsDqmEqfue5N21GkPfgfAPV8GuAH2FTq8vQ2vKFaVDJJyJUbWxMFUsX8ZCeYDZzUkkgqV,1680146200,inc,51.366752,18359.674975,18411.041727
2nT7QDK76icdiyrE767YoSPEEabDqYWbyMBj3R4TJVHWij1oSfwnZgmq4W63QNx7sjXBsXhbVdxWB4ew7NwgEa9a,1680146198,dec,-1.940345,18361.61532,18359.674975
2HjPmHVpV5AAqDakiWLwjWGfKTaDKM7iRyTc7JBdutmqPMhAwqGBw661E6BfLq5rYKUBx4jbbJQ7sD3YE4sgs6RY,1680146196,dec,-0.32157,18361.93689,18361.61532
29Ue4pcjW9BMBNLC4VfcfS53Dmk5nz5bv6BUSrBuWK1mup6my7a777RChQLvmuLxa1YFVQFPmZsAZatE8mYMoGf5,1680146195,dec,-0.321685,18362.258575,18361.93689
3BK9DPYBtrueYZirVDG6AvAXjFjGJUr3B9tKMoDDjLoHn8v2ypabC2xVXcGLt33UtgQGUvnSuwrndVDjmjMDePeD,1680146194,dec,-12.845511,18375.104086,18362.258575
X1q4xskuGCLafdBN4KJ5zxwKALVEgmEDMPZJM1ZvP8ZwZRBBusx7Ngj4UM7f3Tq8x6y5922dDJUGviW6k79exJp,1680146193,inc,102.78,18273.608943,18376.388943
3QusNCDZNbMQpLz1oKLMWLH76LU83zpJLmVYxpG3k9k1DHqa9DZ3rMQkC9TqF4B9rSkjXgFeV7uLSzYrYnc72pZ6,1680146193,dec,-1.284857,18376.388943,18375.104086
5nNhkU5WbbWorn9vxYAkJVMvqxpjZCxXr9DZbkpBVCHTd91cfS4aJj7a6UquAanWXZzRkinz4ed8qCwYpk7YdFBv,1680146192,inc,51.371865,18222.237078,18273.608943
51URPJj6oc32oTfJXPQG1ur4kGugaFF6pbHbKCePhLdk6LPPPKgdEkPRNWsyqKi1K85BcLAPQaA7ZwUZdMPyXgf6,1680146191,dec,-4.497269,18226.734347,18222.237078
5naHnqtwjxuvXScLWeQhLTdLpTryLtnexobpc7MXoqfDoGu8Gcprg4kcdBeaQXjGMwsWW1ZzYNr9geC8JQueKWET,1680146190,inc,51.386873,18123.970663,18175.357536
5rpKiu8w7pYmrDfQNii45FLngCm5n8GeHNWr7B2MAvXN4Cr2jWJSj6mYfJPrPdo4R424tRQGUQHFBeFL43kkSedx,1680146190,inc,51.376811,18175.357536,18226.734347
3gPunSDrkfqkreF1xjrWmen1Z4kdJugUzDxdKekPowa4cmPwuuDHe4cooUVcH5XLEiQnGuePQ3yRSTgR4PvRGyF2,1680146188,dec,-1.285234,18073.869868,18072.584634
3adHvkFRhGGxAB1xVqX8nZeq9fQ1qqSEpSsmKsLsWdZfPnbW74NpZXuR2aXtTqovtTZqeDsQSUgJqmND8Szo9CzD,1680146188,inc,51.386029,18072.584634,18123.970663
5vJR9x5SgyTSAmyc7S6e32G6cdBpKwksqcCB8B2LCoEx7GArQZvUG9stew3L1bB7kdT6ngp9ncYUMguuPEeqLndy,1680146187,inc,51.396938,18022.47293,18073.869868
4YHLecHrs1GF9MeaeAmxNBXw8QtaJ9YLoo94rM6FZgqLiSrdcyeNfMgNeKbxXCyBnDXDtDEy2Lxzcm5LHaioM6GF,1680146186,inc,51.401171,17971.071759,18022.47293
5Vr4Xs3ExwtjPNuaDNQhcUkwWWbTA1zxebz7shZL1XLreKd8LyCp2jvJWYjLqFM4Sd3noKwkCmL2HLEu6uBVjtfj,1680146181,inc,51.416707,17919.655052,17971.071759
5aLTUFQyJS1kqkVnBmP8YJprQvBBMo1n4R1YdACQQCjtanY67AV6d3xkLc6RyDJCMzoVhVKxm45cQ4euzJTBWqPY,1680146175,inc,51.432251,17868.222801,17919.655052
5gBPhSXkZgz3YfhRuiPPpXYSJTLap3V8oe14KRkdjNv5gXik1gLZ25QAr3g8xaj6oTn6QuasD5qWKKXZr8DAu22z,1680146152,dec,-0.643549,17868.86635,17868.222801
4puf4XGpuhxUamSUaps8k8fJey9cCnpzgoeyWMmaWM7wvp1QmkBS6iKt13tfiDuF8NydDqp3KUWyNfzq6VatnsMe,1680146147,dec,-0.643659,17869.510009,17868.86635
47cuXLzvFJcGe55f7NWUNYo22BUbScQxwK53G6hHRFsCJrGcxFYzmaT98an87DeBBKTWzt1v9bgxXgz35MSeFHjX,1680146146,dec,-0.321686,17869.831695,17869.510009
29VS4iJGc77yJwwqCkkxYtkY9bXhsyeDzbHmy9jcdHmmYVXAffrJjEqDjcPByBSgpBFvtvg6XR8738BMCvhRrkqz,1680146144,dec,-9.64876,17893.633503,17883.984743
24KqCTxG8Cno3RiFf8dTq8D7cw4JVeijsQh1MKcvAGdTTZvg28XZvukBJaPAUQdDSyxhk5B6HaNq4XTbPfzyiKBv,1680146144,dec,-0.964794,17883.984743,17883.019949
48yTGs3f5Wb36nkaRGXEiNMvgaVgAZFfqo5DFN3UtyMH6fR3sDdKxAidvM275sS8QaxL8faMzzuir7HpvTh2JWYo,1680146144,dec,-0.321589,17883.019949,17882.69836
276BiFL9uVdsGopCrAwjMuKgr3GsACkJH19eM68PxTKjUNMp3VChE3b9HuzJNQdgK6tLgVyPtGRyErmYnFZt1JQx,1680146144,dec,-12.866665,17882.69836,17869.831695
2VXrEdM2wnnAxJB5xhsZuaL7kgdVauQPrdtYAhMXYWQUEkPSUduT5bKeRXXvF8aazMoEMaPVw2rrYzD9YKnWWms5,1680146143,dec,-1.286665,17894.920168,17893.633503
2gEFTKgXez86FWssEwoPzSra1YCFSFH8D6b5sn4KP4TDr2rLokZMavA6GB2LZunCxQTQRPhwcYy68xDAtY59oYvv,1680146141,dec,-1.929891,17901.996019,17900.066128
2h6Ji39Ac73dM3nPbBR3nrZG66LMcV2T3SfsAnxnQCxn6LQuE37idkrUJhw4MoGGacvMx8kaTWDkfwCabAQPHHdT,1680146141,dec,-5.14596,17900.066128,17894.920168
2BBRZKyfC3R7Huc9MBwUep1HkggpainAHBBpWD4aW7Z6vfa8HfUVxDeJjZ5egkoUJ5cFbWxrzdxWRfCiz5898Ai2,1680146138,dec,-0.964515,17902.960534,17901.996019
JbBGcUFcuYokP5bQ7WQhFCXkGxxPt2HPDxYim5DkpHMM3QiiCvDgzzNwncGazkf2Bmz5UZpVKmbEupwzKUYEZSE,1680146137,dec,-0.964496,17903.92503,17902.960534
2zQ9Prhvpu1gWcPkJ331e5fZyqnn95k1kmQPZTBMm3DWoFkenprzdF1BAnDZrEKKc3rna6niCFnNQq7SBJUSRcMa,1680146133,dec,-6.430848,17910.355878,17903.92503
VAZZ2QLUimbzTeAAbWn59ncDPNHELtDiGF4sN1yZfxdbbXKwkMLu4BG7Q2npJZDvtoU76zoiEGZAXMQ89cBJhpR,1680146127,dec,-5.144004,17925.13659,17919.992586
27GTvx1cmTixuzsnKK4TRs8z2JuJqDsVpYMT8zMqHBZNEpp3jGJCaCPQMked4JxzGUSLT3ZtBtqKP4DjLpYdr83H,1680146127,dec,-7.721559,17919.992586,17912.271027
3AV1ppppp2E86uv262aMreeXtjnwRq981obpZYc7auW7RNg3aHm63yHn2aBKUVV7ynM3FM61fnhB9MGEs2Wfx1aw,1680146127,dec,-1.915149,17912.271027,17910.355878
3zeJ1DNmjFkxHLbqLKQWWvh9NC9zozDDRRDq5HsqMYyAVC4hy9daeUZZhKe1LhVRtn7qM74NPFbRA4kN3QUxj7jA,1680146125,dec,-9.656751,17936.080167,17926.423416
48UAzdwTnH1R3DAvrxsmk9nPoMTt9nvQ4YWdDskJ93aGdkcTgjYBad12sRiUhSxoFv9zGjF34X53z4jnPeRBMDFk,1680146125,dec,-1.286826,17926.423416,17925.13659
BdQsuKfxpGKaFziQa4wji5y1efPhwW9s9naX5YxvBnqEg8o3VmavvKypqmY3fJ4DWZEGVBkqbYUC1Hbz8zakg9J,1680146124,dec,-0.321644,17936.401811,17936.080167
3AG9SLP2egcDJuWjhKqSHhp4XD2TfEYVWWySYgN27kGYyS258eJqpbPvEySrmsnWrKG9VQmHX6MzaSHYt9NxZHS8,1680146123,dec,-1.92895,17938.330761,17936.401811
21yeC4FZ4cUpZpCctJtZyVbYaX1eVNqm1m4A6G4HiY6xmSZypd5wMuXKAUB6YuPXHtXeD7Gm5zUrS1q4WSUhcy3Q,1680146122,dec,-7.720347,17946.051108,17938.330761
3HJV3hd3Sp4wK1dgsyRMrENTX5vQ8mnb9qiyAkMTZv3PaDViZ1ZLAzbLddLcDgRh7PdejtnsGdxXCFkdMG9rGA3a,1680146121,dec,-4.501185,17950.552293,17946.051108
5zKz339RGJ7f7XA9CEJ4Y5aM4Em7zAUkbyBpSb5TAAJV2WAiH6MKyfG5VboWqp35qRMMLaXbqRWxU8q94dDp7M6x,1680146114,dec,-48.217909,17998.770202,17950.552293
5DYkhvN6gmi8bjr8pxXSk7eVbGwSbdBw4iBTyXb6jh6Ky3M1LYThMPmUTdYe3ZiHQ2EK95Kx4jtahnD7ce6gehLA,1680146113,dec,-6.43189,18010.347517,18003.915627
3YSHCnKfFzjRRmgQpC599J9ZxRTG9pXGFYicRuyi4mKiPS2DLBUdsyGjofb848PKhpEeQt59TTkYmtdvnFpYnTEN,1680146113,dec,-5.145425,18003.915627,17998.770202
3woFoeMj7e2U3QYUhBvHTpXKr84eC3GADBQJFPkJ3NqTyperabwx5TEQkLQoaxdjZoCiSiBjPnGsCpADRvvf9XyZ,1680146112,dec,-1.28587,18021.276243,18019.990373
5HsxtsoQf516k6eXRexFW1LMac3CpvRKh9gsqodXEr8tjuWKmnCxpJH1KYnmwrfmASUGWAjvJVK2oBVix9TboUAb,1680146112,dec,-9.642856,18019.990373,18010.347517
4YPqHWpvKZRyUZPB2HKwG3RKo87V3wGemVeHvPDkA5ee7h7hz3ZwAbxYMmUAewARGmYHz365FpNkVZfmdxtkm3Go,1680146108,dec,-0.321649,18021.597892,18021.276243
25XpCtTyCZr1neZQ7noEB5j7FyanDtoRacEHxw4m5AQcmb4iakv68wnfcpkmFh54wphytWzrne64CMe2tLbQ8yhC,1680146107,inc,51.40144,17970.196452,18021.597892
4drsVYBAopBVsre8f8w68qgKgAPEKgVoktH9pdV5iMNDMEtzYQFXhAUnBCrdvq5HcoYkUgRPmTEF6xbLQcggqVCJ,1680146106,dec,-0.964596,17919.744072,17918.779476
2jrP58zszfpUHDfS53NgQj2pAeAizQ93JqYFVBsfYsTKEEYd3dyWHQZ3hihAuL8m5QGGoXcTaqkruKC55ugqDqv8,1680146106,inc,51.416976,17918.779476,17970.196452
3K9FqUZUcbfpAqNNxGt13daJhAoVe3wuLUKkrUZcNabV2MoQKPr2wjrvb8G87RtagW4hpad8zCZSsdUyqKJfdcm1,1680146105,inc,51.432229,17868.311843,17919.744072
5atvq6xz1CMFCYDj7g4V4xgiVVPcWZGjPRrZPzfJpYY7kDavc3UPjQehUUmTqWn2SCfRe9wyyUubMoCgQN5Zh36Y,1680145897,dec,-0.322348,17868.634191,17868.311843
2vdZ6HxUHRVJQaMkQrttTv4RJYCA86x3KyQjcKuEzH4pzvQQ3nRxnm4c4zfTvNUNBDntEwZv4RAJPKYMjvfYH93C,1680145894,dec,-0.644717,17869.278908,17868.634191
mGVcpqGToyT8JpECAoB259MXkSJccRSe2P3NJWTtZSCyMUoZRqvyNkE5zWdcxd2TYyiAC9cTgtQ14TUdfEjiLMr,1680145893,dec,-0.644771,17869.923679,17869.278908
5KRPnqET3o8qK95XWvYYw76ishGc2nUMo4M4zEA87KVBas54pptXjJagFytEStxDVQWjwwK3sHV6YFNXhC3DxSKH,1680145883,dec,-4.513725,17874.437404,17869.923679
